Record Length,Analog:10000,
Sample Interval,Analog:5.000000E-04,
Vertical Units,CH1:V, CH2:V, CH3:V, CH4:V,,
Vertical Scale,CH1:+1.600000E+02, CH2:+1.000000E+02, CH3:+1.000000E+02, CH4:+1.600000E+02,,
Vertical Offset,CH1:+0.000000E+00, CH2:-2.368333E+03, CH3:+0.000000E+00, CH4:+0.000000E+00,,
Horizontal Units,us,
Horizontal Scale,+5.000000E+05,
Model Number,SDS2104X Plus,
Serial Number,SDS2PDDQ6R1916,
Software Version,5.0.1.3.9R12,
Source,CH1,CH2,CH3,CH4
Second,Value,Value,Value,Value
+1.7900000000E+00,+5.333334E+01,+2.791667E+03,+2.550000E+02,-5.560000E+02
+1.7905000000E+00,+4.800000E+01,+2.675000E+03,+2.516667E+02,-5.586667E+02
+1.7910000000E+00,+5.333334E+01,+2.571667E+03,+2.516667E+02,-5.573334E+02
+1.7915000000E+00,+5.333334E+01,+2.550833E+03,+2.516667E+02,-5.573334E+02
+1.7920000000E+00,+5.066667E+01,+2.556667E+03,+2.516667E+02,-5.573334E+02
+1.7925000000E+00,+5.333334E+01,+2.576667E+03,+2.516667E+02,-5.573334E+02
+1.7930000000E+00,+5.466667E+01,+2.541667E+03,+2.516667E+02,-5.573334E+02
+1.7935000000E+00,+5.600000E+01,+2.544167E+03,+2.525000E+02,-5.586667E+02
+1.7940000000E+00,+5.600000E+01,+2.559167E+03,+2.516667E+02,-5.586667E+02
+1.7945000000E+00,+5.866667E+01,+2.530833E+03,+2.516667E+02,-5.600001E+02
+1.7950000000E+00,+6.133334E+01,+2.535000E+03,+2.516667E+02,-5.600001E+02
+1.7955000000E+00,+5.733334E+01,+2.570000E+03,+2.516667E+02,-5.600001E+02
+1.7960000000E+00,+5.600000E+01,+2.551667E+03,+2.516667E+02,-5.573334E+02
+1.7965000000E+00,+5.866667E+01,+2.544167E+03,+2.516667E+02,-5.520001E+02
+1.7970000000E+00,+5.600000E+01,+2.535000E+03,+2.516667E+02,-5.520001E+02
+1.7975000000E+00,+5.600000E+01,+2.543333E+03,+2.516667E+02,-5.546667E+02
+1.7980000000E+00,+5.600000E+01,+2.525000E+03,+2.516667E+02,-5.546667E+02
+1.7985000000E+00,+5.600000E+01,+2.544167E+03,+2.533333E+02,-5.573334E+02
+1.7990000000E+00,+5.600000E+01,+2.530000E+03,+2.516667E+02,-5.533334E+02
+1.7995000000E+00,+5.466667E+01,+2.549167E+03,+2.516667E+02,-5.520001E+02
+1.8000000000E+00,+5.600000E+01,+2.497500E+03,+2.516667E+02,-5.520001E+02
+1.8005000000E+00,+5.333334E+01,+2.560000E+03,+2.516667E+02,-5.520001E+02
+1.8010000000E+00,+5.333334E+01,+2.536667E+03,+2.516667E+02,-5.520001E+02
+1.8015000000E+00,+5.333334E+01,+2.562500E+03,+2.516667E+02,-5.560000E+02
+1.8020000000E+00,+5.066667E+01,+2.585000E+03,+2.516667E+02,-5.573334E+02
+1.8025000000E+00,+4.666667E+01,+1.948333E+03,+2.500000E+02,-5.626667E+02
+1.8030000000E+00,+5.066667E+01,+2.573333E+03,+2.516667E+02,-5.573334E+02
+1.8035000000E+00,+5.600000E+01,+2.582500E+03,+2.516667E+02,-5.573334E+02
+1.8040000000E+00,+5.333334E+01,+2.561667E+03,+2.516667E+02,-5.573334E+02
+1.8045000000E+00,+5.600000E+01,+2.579167E+03,+2.516667E+02,-5.573334E+02
+1.8050000000E+00,+5.600000E+01,+2.619167E+03,+2.516667E+02,-5.573334E+02
+1.8055000000E+00,+5.866667E+01,+2.565000E+03,+2.516667E+02,-5.600001E+02
+1.8060000000E+00,+6.133334E+01,+2.595833E+03,+2.516667E+02,-5.573334E+02
+1.8065000000E+00,+5.600000E+01,+2.590833E+03,+2.516667E+02,-5.546667E+02
+1.8070000000E+00,+5.600000E+01,+2.570000E+03,+2.516667E+02,-5.573334E+02
+1.8075000000E+00,+5.600000E+01,+2.580833E+03,+2.516667E+02,-5.520001E+02
+1.8080000000E+00,+5.600000E+01,+2.574167E+03,+2.516667E+02,-5.493334E+02
+1.8085000000E+00,+5.600000E+01,+2.575833E+03,+2.516667E+02,-5.506667E+02
+1.8090000000E+00,+5.600000E+01,+2.564167E+03,+2.516667E+02,-5.520001E+02
+1.8095000000E+00,+5.466667E+01,+2.576667E+03,+2.516667E+02,-5.546667E+02
+1.8100000000E+00,+5.600000E+01,+2.561667E+03,+2.516667E+02,-5.520001E+02
+1.8105000000E+00,+5.466667E+01,+2.551667E+03,+2.516667E+02,-5.520001E+02
+1.8110000000E+00,+5.333334E+01,+2.539167E+03,+2.533333E+02,-5.546667E+02
+1.8115000000E+00,+5.600000E+01,+2.562500E+03,+2.516667E+02,-5.520001E+02
+1.8120000000E+00,+5.200000E+01,+2.569167E+03,+2.516667E+02,-5.493334E+02
+1.8125000000E+00,+5.066667E+01,+2.565000E+03,+2.516667E+02,-5.560000E+02
+1.8130000000E+00,+5.200000E+01,+2.565000E+03,+2.516667E+02,-5.573334E+02
+1.8135000000E+00,+5.200000E+01,+2.555000E+03,+2.516667E+02,-5.573334E+02
+1.8140000000E+00,+4.266667E+01,+2.547500E+03,+2.491667E+02,-5.626667E+02
+1.8145000000E+00,+5.066667E+01,+2.502500E+03,+2.516667E+02,-5.626667E+02
+1.8150000000E+00,+4.800000E+01,+1.948333E+03,+2.508333E+02,-5.680000E+02
+1.8155000000E+00,+4.533334E+01,+2.565000E+03,+2.500000E+02,-5.653334E+02
+1.8160000000E+00,+4.000000E+01,+2.615000E+03,+2.483333E+02,-5.733334E+02
+1.8165000000E+00,+5.733334E+01,+2.571667E+03,+2.516667E+02,-5.573334E+02
+1.8170000000E+00,+6.000000E+01,+2.557500E+03,+2.516667E+02,-5.573334E+02
+1.8175000000E+00,+5.600000E+01,+2.569167E+03,+2.516667E+02,-5.573334E+02
+1.8180000000E+00,+5.733334E+01,+2.572500E+03,+2.516667E+02,-5.573334E+02
+1.8185000000E+00,+5.600000E+01,+2.558333E+03,+2.516667E+02,-5.546667E+02
+1.8190000000E+00,+5.600000E+01,+2.564167E+03,+2.516667E+02,-5.520001E+02
+1.8195000000E+00,+5.466667E+01,+2.558333E+03,+2.516667E+02,-5.520001E+02
+1.8200000000E+00,+6.000000E+01,+2.549167E+03,+2.550000E+02,-5.493334E+02
+1.8205000000E+00,+5.466667E+01,+2.546667E+03,+2.516667E+02,-5.533334E+02
+1.8210000000E+00,+5.600000E+01,+2.560833E+03,+2.516667E+02,-5.520001E+02
+1.8215000000E+00,+5.200000E+01,+2.565000E+03,+2.525000E+02,-5.506667E+02
+1.8220000000E+00,+5.466667E+01,+2.577500E+03,+2.525000E+02,-5.520001E+02
+1.8225000000E+00,+5.333334E+01,+2.578333E+03,+2.533333E+02,-5.480000E+02
+1.8230000000E+00,+5.066667E+01,+2.566667E+03,+2.516667E+02,-5.466667E+02
+1.8235000000E+00,+5.066667E+01,+2.568333E+03,+2.516667E+02,-5.520001E+02
+1.8240000000E+00,+5.066667E+01,+2.558333E+03,+2.516667E+02,-5.573334E+02
+1.8245000000E+00,+5.066667E+01,+2.571667E+03,+2.516667E+02,-5.573334E+02
+1.8250000000E+00,+4.933334E+01,+2.575000E+03,+2.516667E+02,-5.520001E+02
+1.8255000000E+00,+5.200000E+01,+2.564167E+03,+2.516667E+02,-5.560000E+02
+1.8260000000E+00,+5.333334E+01,+2.575000E+03,+2.516667E+02,-5.573334E+02
+1.8265000000E+00,+5.066667E+01,+2.608333E+03,+2.516667E+02,-5.600001E+02
+1.8270000000E+00,+5.333334E+01,+2.560833E+03,+2.516667E+02,-5.586667E+02
+1.8275000000E+00,+4.000000E+01,+1.948333E+03,+2.491667E+02,-5.733334E+02
+1.8280000000E+00,+5.600000E+01,+2.557500E+03,+2.516667E+02,-5.626667E+02
+1.8285000000E+00,+6.133334E+01,+2.581667E+03,+2.541667E+02,-5.546667E+02
+1.8290000000E+00,+5.600000E+01,+2.478333E+03,+2.516667E+02,-5.573334E+02
+1.8295000000E+00,+5.600000E+01,+2.569167E+03,+2.516667E+02,-5.573334E+02
+1.8300000000E+00,+5.866667E+01,+2.538333E+03,+2.516667E+02,-5.520001E+02
+1.8305000000E+00,+5.600000E+01,+2.540000E+03,+2.516667E+02,-5.520001E+02
+1.8310000000E+00,+5.466667E+01,+2.570833E+03,+2.516667E+02,-5.546667E+02
+1.8315000000E+00,+5.333334E+01,+2.574167E+03,+2.516667E+02,-5.573334E+02
+1.8320000000E+00,+5.600000E+01,+2.536667E+03,+2.516667E+02,-5.533334E+02
+1.8325000000E+00,+5.333334E+01,+2.541667E+03,+2.516667E+02,-5.520001E+02
+1.8330000000E+00,+5.466667E+01,+2.560000E+03,+2.516667E+02,-5.520001E+02
+1.8335000000E+00,+5.600000E+01,+2.575000E+03,+2.525000E+02,-5.520001E+02
+1.8340000000E+00,+5.333334E+01,+2.568333E+03,+2.516667E+02,-5.520001E+02
+1.8345000000E+00,+5.066667E+01,+2.565000E+03,+2.525000E+02,-5.520001E+02
+1.8350000000E+00,+5.066667E+01,+2.533333E+03,+2.516667E+02,-5.573334E+02
+1.8355000000E+00,+5.600000E+01,+2.082500E+03,+2.550000E+02,-5.520001E+02
+1.8360000000E+00,+5.200000E+01,+2.540833E+03,+2.516667E+02,-5.573334E+02
+1.8365000000E+00,+5.333334E+01,+2.541667E+03,+2.516667E+02,-5.573334E+02
+1.8370000000E+00,+5.466667E+01,+2.538333E+03,+2.516667E+02,-5.573334E+02
+1.8375000000E+00,+5.333334E+01,+2.561667E+03,+2.516667E+02,-5.573334E+02
+1.8380000000E+00,+5.333334E+01,+2.569167E+03,+2.516667E+02,-5.573334E+02
+1.8385000000E+00,+5.333334E+01,+2.548333E+03,+2.516667E+02,-5.600001E+02
+1.8390000000E+00,+5.600000E+01,+2.548333E+03,+2.525000E+02,-5.600001E+02
+1.8395000000E+00,+6.400001E+01,+2.195833E+03,+2.550000E+02,-5.520001E+02
+1.8400000000E+00,+8.133334E+01,+2.015000E+03,+2.608333E+02,-5.320001E+02
+1.8405000000E+00,+5.066667E+01,+2.580833E+03,+2.508333E+02,-5.586667E+02
+1.8410000000E+00,+5.600000E+01,+2.535833E+03,+2.516667E+02,-5.520001E+02
+1.8415000000E+00,+5.333334E+01,+2.582500E+03,+2.516667E+02,-5.520001E+02
+1.8420000000E+00,+5.333334E+01,+2.581667E+03,+2.516667E+02,-5.533334E+02
+1.8425000000E+00,+5.066667E+01,+2.569167E+03,+2.516667E+02,-5.546667E+02
+1.8430000000E+00,+5.333334E+01,+2.575833E+03,+2.516667E+02,-5.573334E+02
+1.8435000000E+00,+5.066667E+01,+2.548333E+03,+2.516667E+02,-5.520001E+02
+1.8440000000E+00,+5.200000E+01,+2.555000E+03,+2.525000E+02,-5.520001E+02
+1.8445000000E+00,+5.333334E+01,+2.554167E+03,+2.525000E+02,-5.546667E+02
+1.8450000000E+00,+5.066667E+01,+2.540000E+03,+2.516667E+02,-5.520001E+02
+1.8455000000E+00,+5.066667E+01,+2.576667E+03,+2.516667E+02,-5.546667E+02
+1.8460000000E+00,+5.066667E+01,+2.550833E+03,+2.516667E+02,-5.573334E+02
+1.8465000000E+00,+5.066667E+01,+2.555833E+03,+2.525000E+02,-5.573334E+02
+1.8470000000E+00,+5.066667E+01,+2.560000E+03,+2.525000E+02,-5.560000E+02
+1.8475000000E+00,+5.066667E+01,+2.586667E+03,+2.516667E+02,-5.546667E+02
+1.8480000000E+00,+5.066667E+01,+2.559167E+03,+2.516667E+02,-5.573334E+02
+1.8485000000E+00,+5.333334E+01,+2.484167E+03,+2.516667E+02,-5.573334E+02
+1.8490000000E+00,+5.600000E+01,+2.537500E+03,+2.516667E+02,-5.573334E+02
+1.8495000000E+00,+5.466667E+01,+2.553333E+03,+2.516667E+02,-5.586667E+02
+1.8500000000E+00,+5.600000E+01,+2.541667E+03,+2.516667E+02,-5.626667E+02
+1.8505000000E+00,+5.600000E+01,+2.555833E+03,+2.516667E+02,-5.586667E+02
+1.8510000000E+00,+5.600000E+01,+2.384167E+03,+2.516667E+02,-5.533334E+02
+1.8515000000E+00,+5.066667E+01,+2.446667E+03,+2.516667E+02,-5.600001E+02
+1.8520000000E+00,+5.066667E+01,+2.693333E+03,+2.516667E+02,-5.573334E+02
+1.8525000000E+00,+6.800000E+01,+1.948333E+03,+2.541667E+02,-5.400001E+02
+1.8530000000E+00,+5.066667E+01,+2.602500E+03,+2.516667E+02,-5.546667E+02
+1.8535000000E+00,+5.066667E+01,+2.565833E+03,+2.516667E+02,-5.546667E+02
+1.8540000000E+00,+5.200000E+01,+2.564167E+03,+2.516667E+02,-5.573334E+02
+1.8545000000E+00,+5.200000E+01,+2.575000E+03,+2.516667E+02,-5.546667E+02
+1.8550000000E+00,+5.066667E+01,+2.576667E+03,+2.516667E+02,-5.533334E+02
+1.8555000000E+00,+5.466667E+01,+2.593333E+03,+2.516667E+02,-5.546667E+02
+1.8560000000E+00,+5.066667E+01,+2.587500E+03,+2.516667E+02,-5.520001E+02
+1.8565000000E+00,+5.066667E+01,+2.567500E+03,+2.516667E+02,-5.520001E+02
+1.8570000000E+00,+5.066667E+01,+2.555000E+03,+2.516667E+02,-5.546667E+02
+1.8575000000E+00,+4.800000E+01,+2.577500E+03,+2.516667E+02,-5.573334E+02
+1.8580000000E+00,+5.066667E+01,+2.566667E+03,+2.516667E+02,-5.573334E+02
+1.8585000000E+00,+5.066667E+01,+2.560000E+03,+2.525000E+02,-5.573334E+02
+1.8590000000E+00,+5.066667E+01,+2.580000E+03,+2.516667E+02,-5.573334E+02
+1.8595000000E+00,+5.333334E+01,+2.550000E+03,+2.516667E+02,-5.573334E+02
+1.8600000000E+00,+5.200000E+01,+2.590833E+03,+2.516667E+02,-5.586667E+02
+1.8605000000E+00,+5.333334E+01,+2.541667E+03,+2.516667E+02,-5.600001E+02
+1.8610000000E+00,+5.600000E+01,+2.548333E+03,+2.516667E+02,-5.626667E+02
+1.8615000000E+00,+5.866667E+01,+2.573333E+03,+2.533333E+02,-5.600001E+02
+1.8620000000E+00,+5.600000E+01,+2.581667E+03,+2.516667E+02,-5.573334E+02
+1.8625000000E+00,+5.600000E+01,+2.548333E+03,+2.516667E+02,-5.573334E+02
+1.8630000000E+00,+5.733334E+01,+2.532500E+03,+2.516667E+02,-5.573334E+02
+1.8635000000E+00,+5.600000E+01,+2.544167E+03,+2.516667E+02,-5.520001E+02
+1.8640000000E+00,+5.600000E+01,+2.537500E+03,+2.525000E+02,-5.520001E+02
+1.8645000000E+00,+5.333334E+01,+2.588333E+03,+2.516667E+02,-5.546667E+02
+1.8650000000E+00,+7.866667E+01,+1.948333E+03,+2.583333E+02,-5.306667E+02
+1.8655000000E+00,+5.600000E+01,+2.637500E+03,+2.516667E+02,-5.546667E+02
+1.8660000000E+00,+5.333334E+01,+2.514167E+03,+2.516667E+02,-5.520001E+02
+1.8665000000E+00,+5.333334E+01,+2.511667E+03,+2.516667E+02,-5.533334E+02
+1.8670000000E+00,+5.333334E+01,+2.583333E+03,+2.516667E+02,-5.520001E+02
+1.8675000000E+00,+5.333334E+01,+2.572500E+03,+2.516667E+02,-5.520001E+02
+1.8680000000E+00,+4.533334E+01,+2.363333E+03,+2.516667E+02,-5.600001E+02
+1.8685000000E+00,+5.066667E+01,+2.570000E+03,+2.516667E+02,-5.573334E+02
+1.8690000000E+00,+5.066667E+01,+2.585000E+03,+2.516667E+02,-5.573334E+02
+1.8695000000E+00,+4.933334E+01,+2.573333E+03,+2.516667E+02,-5.573334E+02
+1.8700000000E+00,+5.066667E+01,+2.594167E+03,+2.516667E+02,-5.586667E+02
+1.8705000000E+00,+5.066667E+01,+2.570000E+03,+2.533333E+02,-5.573334E+02
+1.8710000000E+00,+5.333334E+01,+2.540833E+03,+2.516667E+02,-5.573334E+02
+1.8715000000E+00,+5.200000E+01,+2.551667E+03,+2.516667E+02,-5.573334E+02
+1.8720000000E+00,+5.200000E+01,+2.548333E+03,+2.516667E+02,-5.626667E+02
+1.8725000000E+00,+5.466667E+01,+2.578333E+03,+2.516667E+02,-5.626667E+02
+1.8730000000E+00,+5.600000E+01,+2.572500E+03,+2.516667E+02,-5.586667E+02
+1.8735000000E+00,+5.466667E+01,+2.564167E+03,+2.516667E+02,-5.573334E+02
+1.8740000000E+00,+5.466667E+01,+2.561667E+03,+2.516667E+02,-5.573334E+02
+1.8745000000E+00,+5.466667E+01,+2.577500E+03,+2.516667E+02,-5.520001E+02
+1.8750000000E+00,+5.600000E+01,+2.529167E+03,+2.516667E+02,-5.520001E+02
+1.8755000000E+00,+5.333334E+01,+2.574167E+03,+2.525000E+02,-5.573334E+02
+1.8760000000E+00,+5.333334E+01,+2.572500E+03,+2.516667E+02,-5.573334E+02
+1.8765000000E+00,+5.600000E+01,+2.579167E+03,+2.516667E+02,-5.560000E+02
+1.8770000000E+00,+5.200000E+01,+2.547500E+03,+2.516667E+02,-5.520001E+02
+1.8775000000E+00,+5.466667E+01,+2.065000E+03,+2.525000E+02,-5.480000E+02
+1.8780000000E+00,+5.600000E+01,+2.575000E+03,+2.516667E+02,-5.520001E+02
+1.8785000000E+00,+5.333334E+01,+2.578333E+03,+2.516667E+02,-5.520001E+02
+1.8790000000E+00,+5.066667E+01,+2.579167E+03,+2.516667E+02,-5.546667E+02
+1.8795000000E+00,+5.333334E+01,+2.578333E+03,+2.516667E+02,-5.546667E+02
+1.8800000000E+00,+5.066667E+01,+2.558333E+03,+2.525000E+02,-5.573334E+02
+1.8805000000E+00,+5.066667E+01,+2.565833E+03,+2.516667E+02,-5.573334E+02
+1.8810000000E+00,+5.066667E+01,+2.564167E+03,+2.516667E+02,-5.573334E+02
+1.8815000000E+00,+5.333334E+01,+2.570833E+03,+2.516667E+02,-5.573334E+02
+1.8820000000E+00,+5.600000E+01,+2.565000E+03,+2.525000E+02,-5.573334E+02
+1.8825000000E+00,+5.600000E+01,+2.558333E+03,+2.516667E+02,-5.573334E+02
+1.8830000000E+00,+5.733334E+01,+2.500833E+03,+2.516667E+02,-5.600001E+02
+1.8835000000E+00,+5.866667E+01,+2.608333E+03,+2.516667E+02,-5.600001E+02
+1.8840000000E+00,+5.866667E+01,+2.589167E+03,+2.516667E+02,-5.586667E+02
+1.8845000000E+00,+5.600000E+01,+2.547500E+03,+2.516667E+02,-5.533334E+02
+1.8850000000E+00,+5.600000E+01,+2.550833E+03,+2.533333E+02,-5.560000E+02
+1.8855000000E+00,+5.600000E+01,+2.550000E+03,+2.516667E+02,-5.520001E+02
+1.8860000000E+00,+5.466667E+01,+2.561667E+03,+2.516667E+02,-5.520001E+02
+1.8865000000E+00,+5.333334E+01,+2.563333E+03,+2.516667E+02,-5.520001E+02
+1.8870000000E+00,+5.200000E+01,+2.578333E+03,+2.516667E+02,-5.520001E+02
+1.8875000000E+00,+5.466667E+01,+2.541667E+03,+2.516667E+02,-5.560000E+02
+1.8880000000E+00,+4.666667E+01,+2.639167E+03,+2.516667E+02,-5.573334E+02
+1.8885000000E+00,+5.066667E+01,+2.555000E+03,+2.516667E+02,-5.560000E+02
+1.8890000000E+00,+5.333334E+01,+2.555000E+03,+2.516667E+02,-5.520001E+02
+1.8895000000E+00,+4.666667E+01,+2.566667E+03,+2.516667E+02,-5.573334E+02
+1.8900000000E+00,+6.266667E+01,+2.791667E+03,+2.550000E+02,-5.480000E+02
+1.8905000000E+00,+5.066667E+01,+2.471667E+03,+2.516667E+02,-5.533334E+02
+1.8910000000E+00,+5.066667E+01,+2.565000E+03,+2.516667E+02,-5.573334E+02
+1.8915000000E+00,+5.066667E+01,+2.543333E+03,+2.533333E+02,-5.573334E+02
+1.8920000000E+00,+5.066667E+01,+2.545833E+03,+2.516667E+02,-5.560000E+02
+1.8925000000E+00,+5.333334E+01,+2.571667E+03,+2.516667E+02,-5.600001E+02
+1.8930000000E+00,+5.466667E+01,+2.578333E+03,+2.516667E+02,-5.586667E+02
+1.8935000000E+00,+5.466667E+01,+2.525000E+03,+2.516667E+02,-5.586667E+02
+1.8940000000E+00,+5.600000E+01,+2.532500E+03,+2.516667E+02,-5.600001E+02
+1.8945000000E+00,+5.866667E+01,+2.565833E+03,+2.516667E+02,-5.600001E+02
+1.8950000000E+00,+6.133334E+01,+2.562500E+03,+2.516667E+02,-5.600001E+02
+1.8955000000E+00,+5.600000E+01,+2.561667E+03,+2.516667E+02,-5.573334E+02
+1.8960000000E+00,+5.733334E+01,+2.575000E+03,+2.516667E+02,-5.573334E+02
+1.8965000000E+00,+5.733334E+01,+2.570833E+03,+2.516667E+02,-5.520001E+02
+1.8970000000E+00,+5.866667E+01,+2.571667E+03,+2.516667E+02,-5.520001E+02
+1.8975000000E+00,+5.600000E+01,+2.556667E+03,+2.516667E+02,-5.520001E+02
+1.8980000000E+00,+5.466667E+01,+2.565000E+03,+2.516667E+02,-5.560000E+02
+1.8985000000E+00,+5.600000E+01,+2.555000E+03,+2.516667E+02,-5.546667E+02
+1.8990000000E+00,+5.733334E+01,+2.570000E+03,+2.516667E+02,-5.520001E+02
+1.8995000000E+00,+4.800000E+01,+2.583333E+03,+2.508333E+02,-5.573334E+02
+1.9000000000E+00,+5.466667E+01,+2.545833E+03,+2.516667E+02,-5.520001E+02
+1.9005000000E+00,+5.333334E+01,+2.559167E+03,+2.516667E+02,-5.493334E+02
+1.9010000000E+00,+5.200000E+01,+2.531667E+03,+2.516667E+02,-5.520001E+02
+1.9015000000E+00,+5.066667E+01,+2.549167E+03,+2.516667E+02,-5.546667E+02
+1.9020000000E+00,+5.200000E+01,+2.568333E+03,+2.516667E+02,-5.573334E+02
+1.9025000000E+00,+2.666667E+01,+1.948333E+03,+2.458333E+02,-5.840000E+02
+1.9030000000E+00,+4.933334E+01,+2.584167E+03,+2.516667E+02,-5.600001E+02
+1.9035000000E+00,+5.200000E+01,+2.572500E+03,+2.516667E+02,-5.573334E+02
+1.9040000000E+00,+5.466667E+01,+2.575000E+03,+2.516667E+02,-5.573334E+02
+1.9045000000E+00,+5.333334E+01,+2.561667E+03,+2.516667E+02,-5.573334E+02
+1.9050000000E+00,+5.466667E+01,+2.646667E+03,+2.516667E+02,-5.573334E+02
+1.9055000000E+00,+5.600000E+01,+2.555833E+03,+2.516667E+02,-5.600001E+02
+1.9060000000E+00,+5.733334E+01,+2.546667E+03,+2.516667E+02,-5.600001E+02
+1.9065000000E+00,+5.866667E+01,+2.555000E+03,+2.516667E+02,-5.573334E+02
+1.9070000000E+00,+5.600000E+01,+2.555000E+03,+2.516667E+02,-5.560000E+02
+1.9075000000E+00,+5.866667E+01,+2.559167E+03,+2.516667E+02,-5.520001E+02
+1.9080000000E+00,+5.600000E+01,+2.547500E+03,+2.516667E+02,-5.520001E+02
+1.9085000000E+00,+5.600000E+01,+2.551667E+03,+2.525000E+02,-5.506667E+02
+1.9090000000E+00,+5.466667E+01,+2.538333E+03,+2.525000E+02,-5.533334E+02
+1.9095000000E+00,+5.600000E+01,+2.581667E+03,+2.516667E+02,-5.560000E+02
+1.9100000000E+00,+5.600000E+01,+2.561667E+03,+2.516667E+02,-5.533334E+02
+1.9105000000E+00,+5.466667E+01,+2.555000E+03,+2.516667E+02,-5.520001E+02
+1.9110000000E+00,+5.600000E+01,+2.545000E+03,+2.516667E+02,-5.533334E+02
+1.9115000000E+00,+5.466667E+01,+2.510833E+03,+2.525000E+02,-5.493334E+02
+1.9120000000E+00,+5.333334E+01,+2.547500E+03,+2.516667E+02,-5.520001E+02
+1.9125000000E+00,+5.333334E+01,+2.559167E+03,+2.516667E+02,-5.520001E+02
+1.9130000000E+00,+5.066667E+01,+2.555833E+03,+2.516667E+02,-5.546667E+02
+1.9135000000E+00,+5.333334E+01,+2.555833E+03,+2.525000E+02,-5.573334E+02
+1.9140000000E+00,+6.666667E+01,+2.791667E+03,+2.550000E+02,-5.440000E+02
+1.9145000000E+00,+5.333334E+01,+2.525833E+03,+2.525000E+02,-5.546667E+02
+1.9150000000E+00,-2.666667E+00,+2.791667E+03,+2.383333E+02,-5.973334E+02
+1.9155000000E+00,+5.466667E+01,+2.599167E+03,+2.516667E+02,-5.573334E+02
+1.9160000000E+00,+6.666667E+01,+2.791667E+03,+2.558333E+02,-5.480000E+02
+1.9165000000E+00,+5.466667E+01,+2.572500E+03,+2.516667E+02,-5.573334E+02
+1.9170000000E+00,+5.866667E+01,+2.560833E+03,+2.516667E+02,-5.573334E+02
+1.9175000000E+00,+5.733334E+01,+2.573333E+03,+2.516667E+02,-5.573334E+02
+1.9180000000E+00,+5.600000E+01,+2.581667E+03,+2.516667E+02,-5.546667E+02
+1.9185000000E+00,+5.866667E+01,+2.582500E+03,+2.516667E+02,-5.546667E+02
+1.9190000000E+00,+5.600000E+01,+2.554167E+03,+2.516667E+02,-5.493334E+02
+1.9195000000E+00,+5.600000E+01,+2.561667E+03,+2.516667E+02,-5.493334E+02
+1.9200000000E+00,+5.466667E+01,+2.511667E+03,+2.516667E+02,-5.533334E+02
+1.9205000000E+00,+5.333334E+01,+2.581667E+03,+2.516667E+02,-5.546667E+02
+1.9210000000E+00,+5.466667E+01,+2.567500E+03,+2.516667E+02,-5.520001E+02
+1.9215000000E+00,+5.466667E+01,+2.563333E+03,+2.516667E+02,-5.520001E+02
+1.9220000000E+00,+5.600000E+01,+2.591667E+03,+2.516667E+02,-5.546667E+02
+1.9225000000E+00,+5.333334E+01,+2.582500E+03,+2.516667E+02,-5.506667E+02
+1.9230000000E+00,+5.066667E+01,+2.555833E+03,+2.533333E+02,-5.493334E+02
+1.9235000000E+00,+5.066667E+01,+2.591667E+03,+2.516667E+02,-5.520001E+02
+1.9240000000E+00,+5.066667E+01,+2.564167E+03,+2.516667E+02,-5.573334E+02
+1.9245000000E+00,+5.066667E+01,+2.587500E+03,+2.516667E+02,-5.573334E+02
+1.9250000000E+00,+5.333334E+01,+2.565000E+03,+2.516667E+02,-5.573334E+02
+1.9255000000E+00,+5.200000E+01,+2.575000E+03,+2.516667E+02,-5.546667E+02
+1.9260000000E+00,+5.600000E+01,+2.570000E+03,+2.516667E+02,-5.573334E+02
+1.9265000000E+00,+5.600000E+01,+2.584167E+03,+2.516667E+02,-5.546667E+02
+1.9270000000E+00,+5.600000E+01,+2.538333E+03,+2.516667E+02,-5.573334E+02
+1.9275000000E+00,+8.133334E+01,+1.948333E+03,+2.575000E+02,-5.333334E+02
+1.9280000000E+00,+5.466667E+01,+2.595000E+03,+2.516667E+02,-5.626667E+02
+1.9285000000E+00,+5.733334E+01,+2.570833E+03,+2.516667E+02,-5.573334E+02
+1.9290000000E+00,+5.600000E+01,+2.569167E+03,+2.516667E+02,-5.546667E+02
+1.9295000000E+00,+5.866667E+01,+2.565833E+03,+2.533333E+02,-5.573334E+02
+1.9300000000E+00,+5.600000E+01,+2.587500E+03,+2.525000E+02,-5.520001E+02
+1.9305000000E+00,+5.733334E+01,+2.570833E+03,+2.516667E+02,-5.506667E+02
+1.9310000000E+00,+5.333334E+01,+2.556667E+03,+2.516667E+02,-5.520001E+02
+1.9315000000E+00,+5.333334E+01,+2.575833E+03,+2.516667E+02,-5.520001E+02
+1.9320000000E+00,+5.466667E+01,+2.563333E+03,+2.516667E+02,-5.533334E+02
+1.9325000000E+00,+5.600000E+01,+2.559167E+03,+2.525000E+02,-5.493334E+02
+1.9330000000E+00,+5.066667E+01,+2.545000E+03,+2.516667E+02,-5.520001E+02
+1.9335000000E+00,+5.333334E+01,+2.558333E+03,+2.516667E+02,-5.520001E+02
+1.9340000000E+00,+5.066667E+01,+2.555000E+03,+2.516667E+02,-5.480000E+02
+1.9345000000E+00,+5.333334E+01,+2.575833E+03,+2.516667E+02,-5.520001E+02
+1.9350000000E+00,+5.066667E+01,+2.538333E+03,+2.516667E+02,-5.520001E+02
